Timer;Accel1X;Accel1Y;Accel1Z;Gyro1X;Gyro1Y;Gyro1Z;Accel2X;Accel2Y;Accel2Z;Gyro2X;Gyro2Y;Gyro2Z;Flexion;Latitude;Longitude;Altitude;Vitesse;Orientation;Satellites;HDOP
1736950095.0;;;;;;;;;;;;;;48.863352;2.296763;32.0;;;;
1736950096.0;;;;;;;;;;;;;;48.863355;2.296796;32.0;;;;
1736950097.0;;;;;;;;;;;;;;48.863366;2.29683;32.0;;;;
1736950098.0;;;;;;;;;;;;;;48.863375;2.296857;32.2;;;;
1736950099.0;;;;;;;;;;;;;;48.863387;2.296889;32.2;;;;
1736950100.0;;;;;;;;;;;;;;48.863399;2.296935;32.2;;;;
1736950101.0;;;;;;;;;;;;;;48.863408;2.296986;32.0;;;;
1736950102.0;;;;;;;;;;;;;;48.86342;2.297025;32.0;;;;
1736950103.0;;;;;;;;;;;;;;48.863428;2.297061;32.0;;;;
1736950104.0;;;;;;;;;;;;;;48.863434;2.297093;31.8;;;;
1736950105.0;;;;;;;;;;;;;;48.863443;2.297142;31.8;;;;
1736950106.0;;;;;;;;;;;;;;48.86345;2.297181;31.8;;;;
1736950107.0;;;;;;;;;;;;;;48.863455;2.297221;31.8;;;;
1736950108.0;;;;;;;;;;;;;;48.863459;2.297251;31.8;;;;
1736950109.0;;;;;;;;;;;;;;48.863469;2.297286;31.8;;;;
1736950110.0;;;;;;;;;;;;;;48.863477;2.297313;31.8;;;;
1736950111.0;;;;;;;;;;;;;;48.863484;2.29735;31.8;;;;
1736950112.0;;;;;;;;;;;;;;48.863493;2.297376;31.8;;;;
1736950113.0;;;;;;;;;;;;;;48.863505;2.297422;31.8;;;;
1736950114.0;;;;;;;;;;;;;;48.863515;2.29747;31.8;;;;
1736950115.0;;;;;;;;;;;;;;48.863523;2.297513;31.8;;;;
1736950116.0;;;;;;;;;;;;;;48.863528;2.297556;31.8;;;;
1736950117.0;;;;;;;;;;;;;;48.86354;2.297601;31.8;;;;
1736950118.0;;;;;;;;;;;;;;48.863547;2.29764;31.8;;;;
1736950119.0;;;;;;;;;;;;;;48.863552;2.297681;31.8;;;;
1736950120.0;;;;;;;;;;;;;;48.863553;2.297716;31.8;;;;
1736950121.0;;;;;;;;;;;;;;48.863559;2.29775;31.8;;;;
1736950122.0;;;;;;;;;;;;;;48.863561;2.297789;31.8;;;;
1736950123.0;;;;;;;;;;;;;;48.863569;2.297818;31.8;;;;
1736950124.0;;;;;;;;;;;;;;48.863576;2.297855;31.8;;;;
1736950125.0;;;;;;;;;;;;;;48.863581;2.297897;31.8;;;;
1736950126.0;;;;;;;;;;;;;;48.863588;2.297941;32.0;;;;
1736950127.0;;;;;;;;;;;;;;48.863594;2.297978;32.0;;;;
1736950128.0;;;;;;;;;;;;;;48.863602;2.298019;32.0;;;;
1736950129.0;;;;;;;;;;;;;;48.863618;2.298055;32.0;;;;
1736950130.0;;;;;;;;;;;;;;48.863629;2.298095;32.0;;;;
1736950131.0;;;;;;;;;;;;;;48.863638;2.298135;31.8;;;;
1736950132.0;;;;;;;;;;;;;;48.863648;2.298174;31.8;;;;
1736950133.0;;;;;;;;;;;;;;48.863653;2.298219;31.8;;;;
1736950134.0;;;;;;;;;;;;;;48.863663;2.298253;31.8;;;;
1736950135.0;;;;;;;;;;;;;;48.863671;2.298292;31.8;;;;
1736950136.0;;;;;;;;;;;;;;48.86368;2.298326;31.8;;;;
1736950137.0;;;;;;;;;;;;;;48.863687;2.298364;31.8;;;;
1736950138.0;;;;;;;;;;;;;;48.863696;2.2984;31.8;;;;
1736950139.0;;;;;;;;;;;;;;48.863705;2.298442;31.8;;;;
1736950140.0;;;;;;;;;;;;;;48.863715;2.298481;31.8;;;;
1736950141.0;;;;;;;;;;;;;;48.863723;2.298519;31.8;;;;
1736950142.0;;;;;;;;;;;;;;48.863732;2.298563;31.8;;;;
1736950143.0;;;;;;;;;;;;;;48.86374;2.298601;32.0;;;;
1736950144.0;;;;;;;;;;;;;;48.863749;2.298637;32.0;;;;
1736950145.0;;;;;;;;;;;;;;48.86376;2.298674;32.0;;;;
1736950146.0;;;;;;;;;;;;;;48.863769;2.298711;32.0;;;;
1736950147.0;;;;;;;;;;;;;;48.863772;2.298748;32.2;;;;
1736950148.0;;;;;;;;;;;;;;48.863781;2.298787;32.2;;;;
1736950149.0;;;;;;;;;;;;;;48.863792;2.298824;32.2;;;;
1736950150.0;;;;;;;;;;;;;;48.863794;2.298863;32.2;;;;
1736950151.0;;;;;;;;;;;;;;48.863804;2.298902;32.2;;;;
1736950152.0;;;;;;;;;;;;;;48.863808;2.29895;32.4;;;;
1736950153.0;;;;;;;;;;;;;;48.863812;2.298991;32.4;;;;
1736950154.0;;;;;;;;;;;;;;48.86381;2.29903;32.4;;;;
1736950155.0;;;;;;;;;;;;;;48.863816;2.299069;32.4;;;;
1736950156.0;;;;;;;;;;;;;;48.863825;2.299109;32.2;;;;
1736950157.0;;;;;;;;;;;;;;48.863834;2.299146;32.4;;;;
1736950158.0;;;;;;;;;;;;;;48.863838;2.299183;32.2;;;;
1736950159.0;;;;;;;;;;;;;;48.863843;2.299223;32.2;;;;
1736950160.0;;;;;;;;;;;;;;48.863848;2.29926;32.2;;;;
1736950161.0;;;;;;;;;;;;;;48.863847;2.299304;32.2;;;;
1736950162.0;;;;;;;;;;;;;;48.863851;2.299343;32.2;;;;
1736950163.0;;;;;;;;;;;;;;48.863854;2.299383;32.2;;;;
1736950164.0;;;;;;;;;;;;;;48.863862;2.299422;32.2;;;;
1736950165.0;;;;;;;;;;;;;;48.863867;2.299461;32.2;;;;
1736950166.0;;;;;;;;;;;;;;48.86387;2.299497;32.2;;;;
1736950167.0;;;;;;;;;;;;;;48.863877;2.299536;32.4;;;;
1736950168.0;;;;;;;;;;;;;;48.863885;2.299574;32.4;;;;
1736950169.0;;;;;;;;;;;;;;48.863895;2.299614;32.4;;;;
1736950170.0;;;;;;;;;;;;;;48.863899;2.299646;32.6;;;;
1736950171.0;;;;;;;;;;;;;;48.863901;2.29969;32.6;;;;
1736950172.0;;;;;;;;;;;;;;48.863906;2.299726;32.6;;;;
1736950173.0;;;;;;;;;;;;;;48.863913;2.299767;32.6;;;;
1736950174.0;;;;;;;;;;;;;;48.863915;2.299813;32.6;;;;
1736950175.0;;;;;;;;;;;;;;48.863922;2.299848;32.8;;;;
1736950176.0;;;;;;;;;;;;;;48.863927;2.299891;32.8;;;;
1736950177.0;;;;;;;;;;;;;;48.863933;2.299931;32.8;;;;
1736950178.0;;;;;;;;;;;;;;48.863936;2.299967;32.8;;;;
1736950179.0;;;;;;;;;;;;;;48.863946;2.300002;32.8;;;;
1736950180.0;;;;;;;;;;;;;;48.863949;2.30004;32.8;;;;
1736950181.0;;;;;;;;;;;;;;48.86395;2.30007;33.0;;;;
1736950182.0;;;;;;;;;;;;;;48.863955;2.300107;33.0;;;;
1736950183.0;;;;;;;;;;;;;;48.863963;2.300146;33.0;;;;
1736950184.0;;;;;;;;;;;;;;48.863965;2.300185;33.0;;;;
1736950185.0;;;;;;;;;;;;;;48.86397;2.300221;33.0;;;;
1736950186.0;;;;;;;;;;;;;;48.863977;2.300257;33.0;;;;
1736950187.0;;;;;;;;;;;;;;48.863981;2.300297;33.2;;;;
1736950188.0;;;;;;;;;;;;;;48.863983;2.300333;33.0;;;;
1736950189.0;;;;;;;;;;;;;;48.863988;2.300367;33.2;;;;
1736950190.0;;;;;;;;;;;;;;48.863993;2.300408;33.2;;;;
1736950191.0;;;;;;;;;;;;;;48.863994;2.300446;33.2;;;;
1736950192.0;;;;;;;;;;;;;;48.864001;2.300489;33.2;;;;
1736950193.0;;;;;;;;;;;;;;48.864005;2.300532;33.2;;;;
1736950194.0;;;;;;;;;;;;;;48.86401;2.300566;33.2;;;;
1736950195.0;;;;;;;;;;;;;;48.864013;2.300603;33.4;;;;
1736950196.0;;;;;;;;;;;;;;48.864017;2.300642;33.4;;;;
1736950197.0;;;;;;;;;;;;;;48.864023;2.300678;33.4;;;;
1736950198.0;;;;;;;;;;;;;;48.86403;2.300715;33.4;;;;
1736950199.0;;;;;;;;;;;;;;48.864035;2.300756;33.6;;;;
1736950200.0;;;;;;;;;;;;;;48.864038;2.30079;33.8;;;;
1736950201.0;;;;;;;;;;;;;;48.86404;2.300831;33.8;;;;
1736950202.0;;;;;;;;;;;;;;48.864046;2.300867;33.8;;;;
1736950203.0;;;;;;;;;;;;;;48.86406;2.300905;34.0;;;;
1736950204.0;;;;;;;;;;;;;;48.864071;2.300935;34.0;;;;
1736950205.0;;;;;;;;;;;;;;48.864084;2.300964;34.0;;;;
1736950206.0;;;;;;;;;;;;;;48.864101;2.300998;34.2;;;;
1736950207.0;;;;;;;;;;;;;;48.864113;2.301035;34.2;;;;
1736950208.0;;;;;;;;;;;;;;48.864121;2.301076;34.4;;;;
1736950209.0;;;;;;;;;;;;;;48.864126;2.301113;34.4;;;;
1736950210.0;;;;;;;;;;;;;;48.86413;2.301152;34.4;;;;
1736950211.0;;;;;;;;;;;;;;48.864136;2.301199;34.4;;;;
1736950212.0;;;;;;;;;;;;;;48.864143;2.301245;34.4;;;;
1736950213.0;;;;;;;;;;;;;;48.864138;2.301291;34.2;;;;
1736950214.0;;;;;;;;;;;;;;48.864128;2.301336;34.2;;;;
1736950215.0;;;;;;;;;;;;;;48.864126;2.301377;34.2;;;;
1736950216.0;;;;;;;;;;;;;;48.864126;2.301416;34.2;;;;
1736950217.0;;;;;;;;;;;;;;48.864115;2.301461;34.2;;;;
1736950218.0;;;;;;;;;;;;;;48.864111;2.301514;34.4;;;;
1736950219.0;;;;;;;;;;;;;;48.864117;2.301564;34.4;;;;
1736950220.0;;;;;;;;;;;;;;48.864119;2.301616;34.8;;;;
1736950221.0;;;;;;;;;;;;;;48.864127;2.301659;34.8;;;;
1736950222.0;;;;;;;;;;;;;;48.864132;2.301705;35.0;;;;
1736950223.0;;;;;;;;;;;;;;48.864132;2.301747;35.0;;;;
1736950224.0;;;;;;;;;;;;;;48.864137;2.301791;35.0;;;;
1736950225.0;;;;;;;;;;;;;;48.864146;2.301841;35.0;;;;
1736950226.0;;;;;;;;;;;;;;48.864154;2.301887;34.8;;;;
1736950227.0;;;;;;;;;;;;;;48.864164;2.30193;34.8;;;;
1736950228.0;;;;;;;;;;;;;;48.86417;2.301972;34.4;;;;
1736950229.0;;;;;;;;;;;;;;48.864176;2.302014;34.4;;;;
1736950230.0;;;;;;;;;;;;;;48.864176;2.302054;34.2;;;;
1736950231.0;;;;;;;;;;;;;;48.864175;2.302094;34.2;;;;
1736950232.0;;;;;;;;;;;;;;48.864174;2.302138;34.2;;;;
1736950233.0;;;;;;;;;;;;;;48.864175;2.302178;34.2;;;;
1736950234.0;;;;;;;;;;;;;;48.864178;2.302222;34.2;;;;
1736950235.0;;;;;;;;;;;;;;48.864187;2.302269;34.2;;;;
1736950236.0;;;;;;;;;;;;;;48.864204;2.302305;34.0;;;;
1736950237.0;;;;;;;;;;;;;;48.864213;2.302345;34.0;;;;
1736950238.0;;;;;;;;;;;;;;48.864219;2.302387;33.8;;;;
1736950239.0;;;;;;;;;;;;;;48.864222;2.302428;33.8;;;;
1736950240.0;;;;;;;;;;;;;;48.864227;2.302464;33.8;;;;
1736950241.0;;;;;;;;;;;;;;48.864231;2.302509;33.8;;;;
1736950242.0;;;;;;;;;;;;;;48.864234;2.302554;33.8;;;;
1736950243.0;;;;;;;;;;;;;;48.864227;2.302601;33.8;;;;
1736950244.0;;;;;;;;;;;;;;48.864228;2.302639;33.6;;;;
1736950245.0;;;;;;;;;;;;;;48.864232;2.302681;33.8;;;;
1736950246.0;;;;;;;;;;;;;;48.864235;2.30272;33.6;;;;
1736950247.0;;;;;;;;;;;;;;48.864232;2.302761;33.6;;;;
1736950248.0;;;;;;;;;;;;;;48.864234;2.302799;33.4;;;;
1736950249.0;;;;;;;;;;;;;;48.864234;2.302841;33.2;;;;
1736950250.0;;;;;;;;;;;;;;48.864234;2.302878;33.2;;;;
1736950251.0;;;;;;;;;;;;;;48.86423;2.302923;33.0;;;;
1736950252.0;;;;;;;;;;;;;;48.864227;2.302962;32.8;;;;
1736950253.0;;;;;;;;;;;;;;48.864229;2.303007;32.8;;;;
1736950254.0;;;;;;;;;;;;;;48.864228;2.303051;32.8;;;;
1736950255.0;;;;;;;;;;;;;;48.864233;2.30309;32.8;;;;
1736950256.0;;;;;;;;;;;;;;48.864238;2.303133;32.8;;;;
1736950257.0;;;;;;;;;;;;;;48.864243;2.303168;33.0;;;;
1736950258.0;;;;;;;;;;;;;;48.864248;2.303212;33.0;;;;
1736950259.0;;;;;;;;;;;;;;48.864251;2.303252;33.0;;;;
1736950260.0;;;;;;;;;;;;;;48.864248;2.303294;32.8;;;;
1736950261.0;;;;;;;;;;;;;;48.86425;2.303327;32.8;;;;
1736950262.0;;;;;;;;;;;;;;48.86425;2.303375;32.8;;;;
1736950263.0;;;;;;;;;;;;;;48.864251;2.303414;32.8;;;;
1736950264.0;;;;;;;;;;;;;;48.864255;2.303457;32.8;;;;
1736950265.0;;;;;;;;;;;;;;48.864254;2.303492;32.8;;;;
1736950266.0;;;;;;;;;;;;;;48.864257;2.303532;32.8;;;;
1736950267.0;;;;;;;;;;;;;;48.864259;2.303569;32.8;;;;
1736950268.0;;;;;;;;;;;;;;48.864259;2.303606;32.8;;;;
1736950269.0;;;;;;;;;;;;;;48.864258;2.303648;32.8;;;;
1736950270.0;;;;;;;;;;;;;;48.864257;2.303687;33.0;;;;
1736950271.0;;;;;;;;;;;;;;48.864258;2.303727;33.0;;;;
1736950272.0;;;;;;;;;;;;;;48.864259;2.303766;33.0;;;;
1736950273.0;;;;;;;;;;;;;;48.864258;2.303806;33.0;;;;
1736950274.0;;;;;;;;;;;;;;48.864259;2.303845;33.0;;;;
1736950275.0;;;;;;;;;;;;;;48.86426;2.303885;33.2;;;;
1736950276.0;;;;;;;;;;;;;;48.864263;2.303915;33.2;;;;
1736950277.0;;;;;;;;;;;;;;48.864265;2.303958;33.2;;;;
1736950278.0;;;;;;;;;;;;;;48.864268;2.303992;33.2;;;;
1736950279.0;;;;;;;;;;;;;;48.864269;2.304033;33.2;;;;
1736950280.0;;;;;;;;;;;;;;48.864265;2.304068;33.4;;;;
1736950281.0;;;;;;;;;;;;;;48.864268;2.30411;33.4;;;;
1736950282.0;;;;;;;;;;;;;;48.864266;2.304152;33.4;;;;
1736950283.0;;;;;;;;;;;;;;48.864268;2.304196;33.4;;;;
1736950284.0;;;;;;;;;;;;;;48.864268;2.304238;33.4;;;;
1736950285.0;;;;;;;;;;;;;;48.86427;2.304277;33.4;;;;
1736950286.0;;;;;;;;;;;;;;48.864271;2.304315;33.4;;;;
1736950287.0;;;;;;;;;;;;;;48.864272;2.304353;33.4;;;;
1736950288.0;;;;;;;;;;;;;;48.864272;2.304397;33.4;;;;
1736950289.0;;;;;;;;;;;;;;48.864275;2.304436;33.2;;;;
1736950290.0;;;;;;;;;;;;;;48.864273;2.304475;33.2;;;;
1736950291.0;;;;;;;;;;;;;;48.864272;2.304517;33.2;;;;
1736950292.0;;;;;;;;;;;;;;48.864273;2.304555;33.2;;;;
1736950293.0;;;;;;;;;;;;;;48.864273;2.304595;33.2;;;;
1736950294.0;;;;;;;;;;;;;;48.864272;2.304633;33.0;;;;
1736950295.0;;;;;;;;;;;;;;48.864274;2.304669;33.0;;;;
1736950296.0;;;;;;;;;;;;;;48.86428;2.304704;33.0;;;;
1736950297.0;;;;;;;;;;;;;;48.864283;2.304747;33.2;;;;
1736950298.0;;;;;;;;;;;;;;48.864283;2.304783;33.0;;;;
1736950299.0;;;;;;;;;;;;;;48.864283;2.304821;33.0;;;;
1736950300.0;;;;;;;;;;;;;;48.864284;2.304868;33.0;;;;
1736950301.0;;;;;;;;;;;;;;48.864286;2.304905;33.0;;;;
1736950302.0;;;;;;;;;;;;;;48.86429;2.304939;32.8;;;;
1736950303.0;;;;;;;;;;;;;;48.864297;2.304973;32.8;;;;
1736950304.0;;;;;;;;;;;;;;48.864305;2.305002;32.8;;;;
1736950305.0;;;;;;;;;;;;;;48.864308;2.305052;32.6;;;;
1736950306.0;;;;;;;;;;;;;;48.864308;2.305097;32.6;;;;
1736950307.0;;;;;;;;;;;;;;48.864308;2.30514;32.6;;;;
1736950308.0;;;;;;;;;;;;;;48.864313;2.305179;32.4;;;;
1736950309.0;;;;;;;;;;;;;;48.864318;2.305218;32.4;;;;
1736950310.0;;;;;;;;;;;;;;48.864319;2.305261;32.4;;;;
1736950311.0;;;;;;;;;;;;;;48.864322;2.305307;32.2;;;;
1736950312.0;;;;;;;;;;;;;;48.86432;2.30535;32.2;;;;
1736950313.0;;;;;;;;;;;;;;48.86432;2.3054;32.4;;;;
1736950314.0;;;;;;;;;;;;;;48.864315;2.305438;32.4;;;;
1736950315.0;;;;;;;;;;;;;;48.864311;2.305475;32.4;;;;
1736950316.0;;;;;;;;;;;;;;48.864314;2.305517;32.4;;;;
1736950317.0;;;;;;;;;;;;;;48.86432;2.305553;32.4;;;;
1736950318.0;;;;;;;;;;;;;;48.864327;2.305595;32.4;;;;
1736950319.0;;;;;;;;;;;;;;48.864331;2.305644;32.4;;;;
1736950320.0;;;;;;;;;;;;;;48.864333;2.305681;32.4;;;;
1736950321.0;;;;;;;;;;;;;;48.864331;2.305721;32.4;;;;
1736950322.0;;;;;;;;;;;;;;48.864329;2.305763;32.4;;;;
1736950323.0;;;;;;;;;;;;;;48.864328;2.305805;32.4;;;;
1736950324.0;;;;;;;;;;;;;;48.864324;2.305849;32.4;;;;
1736950325.0;;;;;;;;;;;;;;48.864321;2.305887;32.4;;;;
1736950326.0;;;;;;;;;;;;;;48.86432;2.305929;32.4;;;;
1736950327.0;;;;;;;;;;;;;;48.864319;2.30597;32.4;;;;
1736950328.0;;;;;;;;;;;;;;48.864316;2.306019;32.4;;;;
1736950329.0;;;;;;;;;;;;;;48.864312;2.306062;32.4;;;;
1736950330.0;;;;;;;;;;;;;;48.864308;2.306102;32.4;;;;
1736950331.0;;;;;;;;;;;;;;48.864309;2.306139;32.2;;;;
1736950332.0;;;;;;;;;;;;;;48.86431;2.306175;32.2;;;;
1736950333.0;;;;;;;;;;;;;;48.864311;2.306205;32.2;;;;
1736950334.0;;;;;;;;;;;;;;48.864313;2.306236;32.2;;;;
1736950335.0;;;;;;;;;;;;;;48.86431;2.306279;32.2;;;;
1736950336.0;;;;;;;;;;;;;;48.864313;2.306311;32.2;;;;
1736950337.0;;;;;;;;;;;;;;48.864312;2.30636;32.2;;;;
1736950338.0;;;;;;;;;;;;;;48.864312;2.306398;32.2;;;;
1736950339.0;;;;;;;;;;;;;;48.864311;2.306435;32.2;;;;
1736950340.0;;;;;;;;;;;;;;48.86431;2.306467;32.2;;;;
1736950341.0;;;;;;;;;;;;;;48.864316;2.306508;32.2;;;;
1736950342.0;;;;;;;;;;;;;;48.864321;2.306544;32.2;;;;
1736950343.0;;;;;;;;;;;;;;48.864324;2.306585;32.2;;;;
1736950344.0;;;;;;;;;;;;;;48.864319;2.30663;32.2;;;;
1736950345.0;;;;;;;;;;;;;;48.864317;2.30667;32.2;;;;
1736950346.0;;;;;;;;;;;;;;48.864315;2.306712;32.2;;;;
1736950347.0;;;;;;;;;;;;;;48.864316;2.306749;32.2;;;;
1736950348.0;;;;;;;;;;;;;;48.864311;2.306788;32.2;;;;
1736950349.0;;;;;;;;;;;;;;48.864311;2.306828;32.2;;;;
1736950350.0;;;;;;;;;;;;;;48.864309;2.306868;32.2;;;;
1736950351.0;;;;;;;;;;;;;;48.864308;2.306906;32.4;;;;
1736950352.0;;;;;;;;;;;;;;48.864312;2.306943;32.6;;;;
1736950353.0;;;;;;;;;;;;;;48.864314;2.306983;32.6;;;;
1736950354.0;;;;;;;;;;;;;;48.864316;2.307025;32.8;;;;
1736950355.0;;;;;;;;;;;;;;48.864318;2.307072;32.8;;;;
1736950356.0;;;;;;;;;;;;;;48.864319;2.307114;32.8;;;;
1736950357.0;;;;;;;;;;;;;;48.864322;2.307155;32.8;;;;
1736950358.0;;;;;;;;;;;;;;48.864321;2.307187;32.8;;;;
1736950359.0;;;;;;;;;;;;;;48.864322;2.307216;32.8;;;;
1736950360.0;;;;;;;;;;;;;;48.864323;2.30725;32.8;;;;
1736950361.0;;;;;;;;;;;;;;48.864326;2.307285;32.8;;;;
1736950362.0;;;;;;;;;;;;;;48.864329;2.307328;32.8;;;;
1736950363.0;;;;;;;;;;;;;;48.86433;2.307368;32.6;;;;
1736950364.0;;;;;;;;;;;;;;48.864327;2.307407;32.8;;;;
1736950365.0;;;;;;;;;;;;;;48.864327;2.307447;32.8;;;;
1736950366.0;;;;;;;;;;;;;;48.864327;2.30749;32.8;;;;
1736950367.0;;;;;;;;;;;;;;48.864329;2.307535;32.6;;;;
1736950368.0;;;;;;;;;;;;;;48.864324;2.307577;32.6;;;;
1736950369.0;;;;;;;;;;;;;;48.864327;2.307623;32.6;;;;
1736950370.0;;;;;;;;;;;;;;48.864321;2.307676;32.6;;;;
1736950371.0;;;;;;;;;;;;;;48.864309;2.307716;32.4;;;;
1736950372.0;;;;;;;;;;;;;;48.864302;2.307752;32.6;;;;
1736950373.0;;;;;;;;;;;;;;48.864299;2.307793;32.6;;;;
1736950374.0;;;;;;;;;;;;;;48.864294;2.307839;32.6;;;;
1736950375.0;;;;;;;;;;;;;;48.864299;2.307881;32.8;;;;
1736950376.0;;;;;;;;;;;;;;48.8643;2.307927;32.8;;;;
1736950377.0;;;;;;;;;;;;;;48.864298;2.307966;32.8;;;;
1736950378.0;;;;;;;;;;;;;;48.864295;2.308007;32.8;;;;
1736950379.0;;;;;;;;;;;;;;48.864296;2.308044;32.8;;;;
1736950380.0;;;;;;;;;;;;;;48.864296;2.308082;32.8;;;;
1736950381.0;;;;;;;;;;;;;;48.864295;2.308118;32.8;;;;
1736950382.0;;;;;;;;;;;;;;48.864298;2.308145;33.0;;;;
1736950383.0;;;;;;;;;;;;;;48.8643;2.308186;33.2;;;;
1736950384.0;;;;;;;;;;;;;;48.8643;2.308225;33.2;;;;
1736950385.0;;;;;;;;;;;;;;48.864304;2.308264;33.2;;;;
1736950386.0;;;;;;;;;;;;;;48.864306;2.308307;33.2;;;;
1736950387.0;;;;;;;;;;;;;;48.864312;2.308344;33.2;;;;
1736950388.0;;;;;;;;;;;;;;48.864315;2.308379;33.4;;;;
1736950389.0;;;;;;;;;;;;;;48.864314;2.308416;33.2;;;;
1736950390.0;;;;;;;;;;;;;;48.864313;2.308455;33.4;;;;
1736950391.0;;;;;;;;;;;;;;48.864308;2.308501;33.4;;;;
1736950392.0;;;;;;;;;;;;;;48.864312;2.308551;33.4;;;;
1736950393.0;;;;;;;;;;;;;;48.864312;2.308596;33.4;;;;
1736950394.0;;;;;;;;;;;;;;48.864317;2.308641;33.4;;;;
1736950395.0;;;;;;;;;;;;;;48.864318;2.308676;33.4;;;;
1736950396.0;;;;;;;;;;;;;;48.864321;2.308704;33.6;;;;
1736950397.0;;;;;;;;;;;;;;48.864322;2.308745;33.6;;;;
1736950398.0;;;;;;;;;;;;;;48.864324;2.308781;33.6;;;;
1736950399.0;;;;;;;;;;;;;;48.864328;2.308825;33.6;;;;
1736950400.0;;;;;;;;;;;;;;48.864328;2.30886;33.6;;;;
1736950401.0;;;;;;;;;;;;;;48.864324;2.308902;33.6;;;;
1736950402.0;;;;;;;;;;;;;;48.864321;2.308948;33.6;;;;
1736950403.0;;;;;;;;;;;;;;48.864321;2.308986;33.6;;;;
1736950404.0;;;;;;;;;;;;;;48.864322;2.309018;33.6;;;;
1736950405.0;;;;;;;;;;;;;;48.864325;2.309053;33.6;;;;
1736950406.0;;;;;;;;;;;;;;48.864323;2.309096;33.6;;;;
1736950407.0;;;;;;;;;;;;;;48.864322;2.309133;33.6;;;;
1736950408.0;;;;;;;;;;;;;;48.864319;2.309169;33.6;;;;
1736950409.0;;;;;;;;;;;;;;48.864322;2.309214;33.6;;;;
1736950410.0;;;;;;;;;;;;;;48.864325;2.309258;33.6;;;;
1736950411.0;;;;;;;;;;;;;;48.864327;2.309297;33.8;;;;
1736950412.0;;;;;;;;;;;;;;48.864324;2.309336;33.8;;;;
1736950413.0;;;;;;;;;;;;;;48.864324;2.309378;33.8;;;;
1736950414.0;;;;;;;;;;;;;;48.864325;2.309415;33.8;;;;
1736950415.0;;;;;;;;;;;;;;48.864325;2.30945;33.8;;;;
1736950416.0;;;;;;;;;;;;;;48.864324;2.309484;33.8;;;;
1736950417.0;;;;;;;;;;;;;;48.864323;2.309519;33.8;;;;
1736950418.0;;;;;;;;;;;;;;48.864324;2.309558;33.8;;;;
1736950419.0;;;;;;;;;;;;;;48.864325;2.309599;33.8;;;;
1736950420.0;;;;;;;;;;;;;;48.864324;2.309638;33.8;;;;
1736950421.0;;;;;;;;;;;;;;48.864324;2.309685;33.8;;;;
1736950422.0;;;;;;;;;;;;;;48.864329;2.309729;33.8;;;;
1736950423.0;;;;;;;;;;;;;;48.864328;2.309769;33.8;;;;
1736950424.0;;;;;;;;;;;;;;48.86433;2.309804;33.8;;;;
1736950425.0;;;;;;;;;;;;;;48.864332;2.309842;33.8;;;;
1736950426.0;;;;;;;;;;;;;;48.864331;2.30988;33.8;;;;
1736950427.0;;;;;;;;;;;;;;48.864332;2.309921;33.8;;;;
1736950428.0;;;;;;;;;;;;;;48.864334;2.309962;33.8;;;;
1736950429.0;;;;;;;;;;;;;;48.864333;2.310007;33.8;;;;
1736950430.0;;;;;;;;;;;;;;48.86434;2.310036;33.8;;;;
1736950431.0;;;;;;;;;;;;;;48.864344;2.310079;33.8;;;;
1736950432.0;;;;;;;;;;;;;;48.864353;2.310119;33.8;;;;
1736950433.0;;;;;;;;;;;;;;48.864354;2.310153;34.0;;;;
1736950434.0;;;;;;;;;;;;;;48.864359;2.310196;34.0;;;;
1736950435.0;;;;;;;;;;;;;;48.864368;2.310231;34.0;;;;
1736950438.0;;;;;;;;;;;;;;48.864369;2.310351;34.0;;;;
1736950439.0;;;;;;;;;;;;;;48.864348;2.310375;34.2;;;;
1736950440.0;;;;;;;;;;;;;;48.86432;2.31038;34.2;;;;
1736950441.0;;;;;;;;;;;;;;48.864297;2.310395;34.2;;;;
1736950442.0;;;;;;;;;;;;;;48.864292;2.310423;34.2;;;;
1736950443.0;;;;;;;;;;;;;;48.864298;2.310458;34.2;;;;
1736950444.0;;;;;;;;;;;;;;48.864325;2.310476;34.2;;;;
1736950445.0;;;;;;;;;;;;;;48.864346;2.310514;34.4;;;;
1736950446.0;;;;;;;;;;;;;;48.864353;2.310562;34.2;;;;
1736950447.0;;;;;;;;;;;;;;48.864355;2.310609;34.0;;;;
1736950448.0;;;;;;;;;;;;;;48.864356;2.310648;34.0;;;;
1736950449.0;;;;;;;;;;;;;;48.864355;2.310692;34.0;;;;
1736950450.0;;;;;;;;;;;;;;48.864352;2.310734;33.8;;;;
1736950451.0;;;;;;;;;;;;;;48.864349;2.310782;33.8;;;;
1736950452.0;;;;;;;;;;;;;;48.864345;2.310826;33.6;;;;
1736950453.0;;;;;;;;;;;;;;48.864345;2.31086;33.6;;;;
1736950454.0;;;;;;;;;;;;;;48.864352;2.310902;33.6;;;;
1736950455.0;;;;;;;;;;;;;;48.864358;2.310935;33.8;;;;
1736950456.0;;;;;;;;;;;;;;48.864356;2.310982;33.8;;;;
1736950457.0;;;;;;;;;;;;;;48.864354;2.311025;33.8;;;;
1736950458.0;;;;;;;;;;;;;;48.864356;2.311065;33.8;;;;
1736950459.0;;;;;;;;;;;;;;48.864358;2.311105;33.8;;;;
1736950460.0;;;;;;;;;;;;;;48.864363;2.311151;33.8;;;;
