Timer;Latitude;Longitude;Altitude;Vitesse;Allure
1736949896.0;48.86289;2.30264;30.6;10.06923369197948;5.958745405600451
1736949897.0;48.862888;2.302597;30.8;11.38624004486219;5.269518275005434
1736949898.0;48.862886;2.302556;30.6;10.85933031033715;5.525202594020476
1736949899.0;48.862885;2.30251;30.6;12.157069295833383;4.935400016232854
1736949900.0;48.86288;2.302474;30.6;9.717473704448837;6.174444287153657
1736949901.0;48.862877;2.302439;30.6;9.322617083753777;6.4359610033281385
1736949902.0;48.862877;2.302399;30.6;10.565632747331419;5.678789092414206
1736949903.0;48.862876;2.302358;30.6;10.837170956100383;5.536500276968061
1736949904.0;48.862871;2.302314;30.6;11.793318955868859;5.087626326780676
1736949905.0;48.862871;2.302272;30.6;11.093915710783774;5.408369917726827
1736949906.0;48.862877;2.302222;30.6;13.423706848048589;4.469704283561752
1736949907.0;48.862882;2.302179;30.6;11.533096632254779;5.202418909089613
1736949908.0;48.862883;2.302144;30.6;9.253591929375606;6.483968653245827
1736949909.0;48.862881;2.302117;30.6;7.176607638922061;8.360496075414833
1736949910.0;48.862884;2.302082;30.6;9.322616353133242;6.4359615077192975
1736949911.0;48.862883;2.302049;30.6;8.725834747265584;6.876132970407468
1736949912.0;48.862883;2.302006;30.8;11.35805384554478;5.282595136096764
1736949913.0;48.862881;2.301968;30.8;10.069235486068342;5.958744343899315
1736949914.0;48.862879;2.301927;30.8;10.859331816678685;5.525201827597431
1736949915.0;48.862878;2.30189;31.0;9.781406350672567;6.134087251765633
1736949916.0;48.862874;2.301854;31.0;9.642967905405056;6.222150751571923
1736949917.0;48.862873;2.301807;31.0;12.421072818247229;4.8305006240569455
1736949918.0;48.862873;2.301761;31.0;12.15047862769502;4.9380770781522845
1736949919.0;48.862875;2.301701;31.0;15.868663324493395;3.7810368002067047
1736949920.0;48.86287;2.301655;31.0;12.314261918686745;4.872399206399104
1736949921.0;48.862864;2.301605;31.0;13.423708656898226;4.46970368126747
1736949922.0;48.862856;2.301546;31.0;15.910013403413389;3.771209896474845
1736949923.0;48.86286;2.301495;31.0;13.566034769223437;4.422810424761619
1736949924.0;48.862855;2.301458;30.8;9.976102765768195;6.014372687286546
1736949925.0;48.862856;2.301418;30.8;10.573219353391027;5.674714388740728
1736949926.0;48.86285;2.301387;30.8;8.53342522387726;7.031174285340291
1736949927.0;48.862849;2.301364;30.8;6.0884188251234175;9.854775389697956
1736949928.0;48.862848;2.301324;30.8;10.573220825801934;5.674713598488496
1736949929.0;48.862845;2.301285;30.8;10.371275403574852;5.785209404363009
1736949930.0;48.862844;2.301248;30.8;9.781412965254129;6.134083103651187
1736949931.0;48.862842;2.301207;30.6;10.859339777945864;5.525197776926868
1736949932.0;48.862838;2.301163;30.8;11.732010212875979;5.114213072722141
1736949933.0;48.862838;2.301127;30.6;9.509076860909373;6.309760755710421
1736949934.0;48.862833;2.301087;30.6;10.753589755690417;5.57953217140817
1736949935.0;48.862825;2.301047;30.6;11.040403316649398;5.434584070811748
1736949936.0;48.86282;2.300993;30.8;14.403394029153718;4.1656848294613615
1736949937.0;48.862818;2.300951;30.8;11.12278413164833;5.394332865750615
1736949938.0;48.862812;2.300906;30.8;12.126636253283458;4.947785910850105
1736949939.0;48.862811;2.300865;30.8;10.837184970973977;5.536493117050449
1736949940.0;48.862808;2.300821;30.8;11.684104254748531;5.135181841228046
1736949941.0;48.862803;2.300788;31.0;8.943548757421564;6.708746340786773
1736949942.0;48.862797;2.300746;31.2;11.351002961226605;5.285876517251504
1736949943.0;48.862791;2.300709;31.4;10.06409009728237;5.961790824607377
1736949944.0;48.862786;2.300668;31.4;11.013233936429588;5.4479910575159884
1736949945.0;48.862781;2.300636;31.6;8.68631336421657;6.90741831248814
1736949946.0;48.862772;2.300593;31.8;11.915885681716288;5.035295034095861
1736949947.0;48.862765;2.300561;32.0;8.904982798412401;6.737800774943318
1736949948.0;48.862761;2.300521;32.2;10.686324275200711;5.614652751951333
1736949949.0;48.862758;2.300481;32.2;10.633701447303391;5.6424378940237645
1736949950.0;48.862753;2.300442;32.4;10.494196600708017;5.717445773405079
1736949951.0;48.862747;2.300401;32.8;11.092995228355448;5.408818697282995
1736949952.0;48.862744;2.300358;32.8;11.421408953539881;5.253292325322435
1736949953.0;48.862738;2.300317;33.0;11.092997123410132;5.408817773275976
1736949954.0;48.862728;2.300283;33.2;9.832734270748029;6.102066663033646
1736949955.0;48.862721;2.300242;33.4;11.18652120961705;5.363597750873436
1736949956.0;48.862711;2.300199;33.4;12.043001942709164;4.982146501796756
1736949957.0;48.862709;2.300161;33.8;10.069269770440263;5.958724055257544
1736949958.0;48.862708;2.300121;34.0;10.573250273859095;5.674697793576469
1736949959.0;48.862701;2.300093;34.0;7.909102114706422;7.586196148414142
1736949960.0;48.862693;2.300051;34.2;11.54701325525113;5.19614888055267
1736949961.0;48.862684;2.300009;34.2;11.664401285620084;5.1438559537529125
1736949962.0;48.862674;2.299964;34.2;12.542478548434097;4.7837434816654225
1736949963.0;48.862668;2.299921;34.4;11.609325167567734;5.168259061915016
1736949964.0;48.862661;2.299885;34.4;9.913461368120718;6.052376437653292
1736949965.0;48.862652;2.299845;34.4;11.16315244913254;5.374825818549351
1736949966.0;48.862639;2.299814;34.6;9.702405593534332;6.184033374154541
1736949967.0;48.862629;2.299778;34.6;10.317505873758828;5.815358937919467
1736949968.0;48.86262;2.299748;34.8;8.704961968324675;6.892620578737277
1736949969.0;48.862608;2.299714;35.0;10.185048395024614;5.890988208687348
1736949970.0;48.862598;2.299682;35.2;9.352715679665902;6.415249009488046
1736949971.0;48.862587;2.299652;35.4;9.065732328902058;6.618329090603819
1736949972.0;48.862576;2.299621;35.4;9.297503584329526;6.453345186241926
1736949973.0;48.862562;2.299581;35.4;11.960274165154464;5.0166074097871745
1736949974.0;48.86255;2.299546;35.4;10.418714605693518;5.758867794229797
1736949975.0;48.862539;2.299508;35.6;10.960985711917138;5.473960241984995
1736949976.0;48.862527;2.29947;35.6;11.12787549460274;5.391864783992353
1736949977.0;48.862515;2.299432;35.6;11.127877654343617;5.3918637375187
1736949978.0;48.862511;2.29939;35.6;11.20897610397876;5.352852878212693
1736949979.0;48.862499;2.299352;35.4;11.127880536965774;5.391862340783192
1736949980.0;48.862486;2.299316;35.4;10.840226673761961;5.534939610186008
1736949981.0;48.862477;2.299278;35.4;10.664539398633055;5.6261220252691455
1736949982.0;48.862471;2.299237;35.4;11.093053339346183;5.408790363171224
1736949983.0;48.862463;2.299198;35.4;10.787963887370944;5.561753879269071
1736949984.0;48.862458;2.299155;35.4;11.533189981520632;5.202376800879604
1736949985.0;48.862447;2.299116;35.4;11.203391713507449;5.35552103633586
1736949986.0;48.862438;2.299077;35.4;10.91352227994512;5.4977667576907825
1736949987.0;48.862427;2.299043;35.4;10.002471364886743;5.998517547436076
1736949988.0;48.86242;2.299002;35.4;11.186584047044533;5.363567622401393
1736949989.0;48.862413;2.298964;35.4;10.421315352512377;5.757430609326602
1736949990.0;48.862407;2.298927;35.4;10.064162667182575;5.96174783577865
1736949991.0;48.862399;2.298897;35.4;8.547058903816966;7.019958640182654
1736949992.0;48.862387;2.298864;35.4;9.952950026390765;6.0283634340478836
1736949993.0;48.86238;2.298829;35.4;9.660431363958871;6.210902778508209
1736949994.0;48.862376;2.298793;35.4;9.643060914051874;6.2220907380734225
1736949995.0;48.862369;2.298754;35.2;10.675973814529494;5.620096212520009
1736949996.0;48.862359;2.298719;35.4;10.074626601203212;5.955555711894494
1736949997.0;48.86235;2.298677;35.4;11.664471431014125;5.1438250206922165
1736949998.0;48.86234;2.298642;35.4;10.074629806324207;5.955553817206846
1736949999.0;48.86233;2.298598;35.4;12.292518277142724;4.881017757896425
1736950000.0;48.862322;2.298561;35.4;10.284718332662719;5.833898222516122
1736950001.0;48.862313;2.298526;35.4;9.92234882009858;6.046955321552976
1736950002.0;48.8623;2.298488;35.2;11.30652168122438;5.306671821063772
1736950003.0;48.86229;2.298448;35.2;11.29879781185608;5.3102994671734605
1736950004.0;48.86228;2.298408;35.2;11.29879978187472;5.310298541288486
1736950005.0;48.862267;2.298371;35.2;11.072698900310192;5.41873309661831
1736950006.0;48.862258;2.298333;35.0;10.664580572660393;5.626100303823985
1736950007.0;48.86225;2.298297;35.0;10.034059060484964;5.979633928634669
1736950008.0;48.862244;2.298261;35.0;9.807885873187677;6.117526322775134
1736950009.0;48.862237;2.298224;35.0;10.167182951574281;5.901339661711274
1736950010.0;48.862226;2.298193;34.8;9.297553740247922;6.453310373487562
1736950011.0;48.862216;2.298159;34.8;9.832817792801846;6.1020148307765085
1736950012.0;48.862204;2.298119;34.8;11.606695245201282;5.169430120499342
1736950013.0;48.862196;2.298079;34.8;11.040529924311635;5.434521749529241
1736950014.0;48.862188;2.298038;34.8;11.293577418099275;5.312754123759138
1736950015.0;48.862183;2.298004;34.8;9.201287097836298;6.520826854115782
1736950016.0;48.862172;2.297966;34.8;10.961052804247128;5.473926736011301
1736950017.0;48.862161;2.297928;34.8;10.961054814557063;5.473925732066928
1736950018.0;48.862153;2.297892;34.8;10.034076463550937;5.979623557579183
1736950019.0;48.862148;2.297853;34.8;10.494318446598891;5.717379390125657
1736950020.0;48.862142;2.297817;34.8;9.80790459516031;6.117514645238992
1736950021.0;48.862131;2.297778;34.8;11.203451249537594;5.3554925766715336
1736950022.0;48.862116;2.297751;34.8;9.323429295693971;6.435400333620915
1736950023.0;48.862101;2.29772;34.8;10.154486002016242;5.908718569121725
1736950024.0;48.862091;2.297684;34.8;10.317599668740842;5.815306071797065
1736950025.0;48.862082;2.297646;34.8;10.664613660803843;5.626082848225513
1736950026.0;48.862069;2.297607;34.8;11.541700386457789;5.198540768776128
1736950027.0;48.862054;2.297579;34.8;9.527011801383567;6.297882405402968
1736950028.0;48.862037;2.297546;34.8;11.05903932956705;5.425426043977089
1736950029.0;48.86202;2.297509;34.8;11.909608168281693;5.037949120760767
1736950030.0;48.862011;2.297468;34.8;11.41360656850508;5.256883496016512
1736950031.0;48.86201;2.297428;35.0;10.573397092494085;5.674618996631954
1736950032.0;48.862029;2.297387;35.0;13.23434191855408;4.533659502621896
1736950033.0;48.862054;2.297363;35.0;11.847441177536815;5.0643847140395355
1736950034.0;48.862077;2.297338;35.0;11.331113929241294;5.2951545959804385
1736950035.0;48.862099;2.297319;35.0;10.137144877166019;5.918826329014037
1736950036.0;48.862118;2.2973;35.2;9.113050013986811;6.583964743736875
1736950037.0;48.862143;2.297286;35.2;10.669966873049718;5.623260195075998
1736950038.0;48.862166;2.297269;35.2;10.244533716538342;5.856781934656385
1736950039.0;48.862189;2.297254;35.0;10.024221911994225;5.985501969804614
1736950040.0;48.862207;2.297237;35.0;8.490804455802905;7.066468237764439
1736950041.0;48.862231;2.297217;35.0;10.96485886225946;5.4720266584111945
1736950042.0;48.862253;2.297197;35.0;10.270475605209286;5.841988463471683
1736950043.0;48.862275;2.297178;35.0;10.137136396127909;5.918831280885029
1736950044.0;48.862294;2.297162;35.0;8.701807023530295;6.895119581226727
1736950045.0;48.86232;2.297144;35.0;11.443470362829384;5.2431647129433445
1736950046.0;48.862342;2.297125;35.0;10.137133170983446;5.918833163970277
1736950047.0;48.862363;2.297104;35.0;10.072303885187267;5.956929088312992
1736950048.0;48.862386;2.297083;35.0;10.749679516989834;5.581561748438192
1736950049.0;48.862408;2.297066;35.2;9.886245066369492;6.069038304958153
1736950050.0;48.862429;2.297047;35.4;9.791296883678244;6.127890994707549
1736950051.0;48.862453;2.297026;35.4;11.094526800754476;5.408072023037498
1736950052.0;48.862474;2.29701;35.6;9.409752427999438;6.376363295325966
1736950053.0;48.862494;2.296996;35.6;8.819625997431485;6.803009562704091
1736950054.0;48.862514;2.296981;35.8;8.933597436354704;6.7162193536764745
1736950055.0;48.862534;2.296962;35.8;9.449764812811694;6.349364369222596
1736950056.0;48.862554;2.296947;35.8;8.933596090185736;6.716220365717537
1736950057.0;48.862576;2.296928;36.0;10.137121892230684;5.918839749375543
1736950058.0;48.862601;2.296908;36.0;11.317299992009598;5.301617880798605
1736950059.0;48.862625;2.296894;35.8;10.295358112178645;5.827869156782847
1736950060.0;48.862655;2.296867;35.8;13.968247191949844;4.295456629274079
1736950061.0;48.862686;2.29684;35.8;14.313935018891524;4.19171946224515
1736950062.0;48.862713;2.296822;35.6;11.808781892831545;5.080964365716896
1736950063.0;48.862742;2.296801;35.6;12.86706867320231;4.663066742230064
1736950064.0;48.862763;2.296783;35.4;9.658553256843103;6.212110489476246
1736950065.0;48.862788;2.296761;35.4;11.573323319669766;5.18433628290893
1736950066.0;48.862817;2.296742;35.4;12.648309030439025;4.743717113141834
1736950067.0;48.862842;2.296721;35.4;11.442972083826938;5.243393024160368
1736950068.0;48.86287;2.2967;35.4;12.507019775767066;4.797305919052978
1736950069.0;48.862893;2.296683;35.4;10.24450625058105;5.856797636938032
1736950070.0;48.862916;2.296668;35.2;10.02420030157988;5.985514873495056
1736950071.0;48.86294;2.296649;35.2;10.840033450176302;5.535038270479153
1736950072.0;48.862966;2.296633;35.2;11.234237206399266;5.340816550127916
1736950073.0;48.862989;2.296617;35.2;10.131506356847462;5.922120352759637
1736950074.0;48.863013;2.296597;35.0;10.964820353189383;5.472045876478728
1736950075.0;48.863038;2.296583;35.0;10.66994548825941;5.623271465259173
1736950076.0;48.863065;2.296562;34.8;12.149489855055535;4.938478958030764
1736950077.0;48.863093;2.296545;34.6;12.075606354543263;4.9686945929159005
1736950078.0;48.863117;2.296525;34.4;10.964815231719736;5.472048432373768
1736950079.0;48.863136;2.296511;34.4;8.457817831740646;7.09402841177673
1736950080.0;48.863148;2.296501;34.2;5.482406703629028;10.94409868576214
1736950081.0;48.863163;2.296491;34.2;6.560425162715596;9.14574871473175
1736950082.0;48.863175;2.296481;34.0;5.482406036393551;10.944100017712175
1736950083.0;48.863185;2.296472;33.8;4.656069664005246;12.886405129167844
1736950084.0;48.863204;2.296463;33.6;7.969388662822557;7.528808361411942
1736950085.0;48.86322;2.296446;33.0;7.822669618612062;7.67001585459332
1736950086.0;48.863243;2.296432;32.8;9.92275589243003;6.0467072505304085
1736950087.0;48.863264;2.296446;32.4;9.184592449758137;6.532679629304621
1736950088.0;48.863278;2.29648;32.0;10.58619309966104;5.667759829727756
1736950089.0;48.863289;2.29653;32.0;13.92180181047046;4.30978696700556
1736950090.0;48.863306;2.296563;31.8;11.05886887123139;5.425509669988435
1736950091.0;48.86332;2.296605;31.8;12.429279913580134;4.8273110282474585
1736950092.0;48.863332;2.296646;31.8;11.847435098624793;5.0643873125723715
1736950093.0;48.863339;2.29668;32.0;9.407796072435993;6.377689263035226
1736950094.0;48.863349;2.296721;32.0;11.545971887553058;5.196617537643756
1736950095.0;48.863352;2.296763;32.0;11.15863357150019;5.377002445285376
1736950096.0;48.863355;2.296796;32.0;8.798919334066822;6.8190192138366
1736950097.0;48.863366;2.29683;32.0;10.002322600164664;5.998606763494335
1736950098.0;48.863375;2.296857;32.2;7.990244095024303;7.509157328167645
1736950099.0;48.863387;2.296889;32.2;9.722306717761255;6.171374936195814
1736950100.0;48.863399;2.296935;32.2;13.065637898433573;4.592198288856095
1736950101.0;48.863408;2.296986;32.0;13.94458068597975;4.3027468054543645
1736950102.0;48.86342;2.297025;32.0;11.366542445890573;5.278650063167822
1736950103.0;48.863428;2.297061;32.0;10.033849216599027;5.979758984293069
1736950104.0;48.863434;2.297093;31.8;8.787106429740774;6.8281863295662895
1736950105.0;48.863443;2.297142;31.8;13.434928926862574;4.465970778604755
1736950106.0;48.86345;2.297181;31.8;10.675761259043638;5.620208109203723
1736950107.0;48.863455;2.297221;31.8;10.753462191380773;5.579598359316483
1736950108.0;48.863459;2.297251;31.8;8.084324856105596;7.421770038679936
1736950109.0;48.863469;2.297286;31.8;10.074440989225213;5.955665437335037
1736950110.0;48.863477;2.297313;31.8;7.817870055616698;7.674724646631008
1736950111.0;48.863484;2.29735;31.8;10.166951028103655;5.90147428016
1736950112.0;48.863493;2.297376;31.8;7.75538667673663;7.736558149960262
1736950113.0;48.863505;2.297422;31.8;13.065614066428976;4.592206665139841
1736950114.0;48.863515;2.29747;31.8;13.295658595511581;4.512751254026266
1736950115.0;48.863523;2.297513;31.8;11.800839671654224;5.084383964991984
1736950116.0;48.863528;2.297556;31.8;11.53295270954215;5.202483831426545
1736950117.0;48.86354;2.297601;31.8;12.820340390365313;4.6800629447476245
1736950118.0;48.863547;2.29764;31.8;10.675742062465238;5.620218215177149
1736950119.0;48.863552;2.297681;31.8;11.013072524806244;5.448070905267701
1736950120.0;48.863553;2.297716;31.8;9.253468642803401;6.484055040988672
1736950121.0;48.863559;2.29775;31.8;9.296360782105392;6.4541384963774515
1736950122.0;48.863561;2.297789;31.8;10.332422470972723;5.806963484948504
1736950123.0;48.863569;2.297818;31.8;8.302588365770438;7.226662018722435
1736950124.0;48.863576;2.297855;31.8;10.1669338245621;5.901484266086905
1736950125.0;48.863581;2.297897;31.8;11.272906013596021;5.322496251422236
1736950126.0;48.863588;2.297941;32.0;11.955132098317074;5.018765121670735
1736950127.0;48.863594;2.297978;32.0;10.063939481232282;5.961880048254551
1736950128.0;48.863602;2.298019;32.0;11.293286737172288;5.312890870158082
1736950129.0;48.863618;2.298055;32.0;11.465188991392319;5.233232530667047
1736950130.0;48.863629;2.298095;32.0;11.446516403094924;5.24176945081537
1736950131.0;48.863638;2.298135;31.8;11.162957995311958;5.374919445652115
1736950132.0;48.863648;2.298174;31.8;11.051929800380927;5.428916133536424
1736950133.0;48.863653;2.298219;31.8;12.053529062660365;4.977795273740124
1736950134.0;48.863663;2.298253;31.8;9.83258336838476;6.102160312509656
1736950135.0;48.863671;2.298292;31.8;10.787728905400286;5.561875027278845
1736950136.0;48.86368;2.298326;31.8;9.676486189951133;6.200597905292211
1736950137.0;48.863687;2.298364;31.8;10.421071488369991;5.757565339318566
1736950138.0;48.863696;2.2984;31.8;10.168670940636376;5.900476114358862
1736950139.0;48.863705;2.298442;31.8;11.664188745975208;5.143949682801843
1736950140.0;48.863715;2.298481;31.8;11.051916998787284;5.428922421927684
1736950141.0;48.863723;2.298519;31.8;10.535783643065788;5.694877764454616
1736950142.0;48.863732;2.298563;31.8;12.16771400424815;4.931082369215123
1736950143.0;48.86374;2.298601;32.0;10.535780408590773;5.694879512776916
1736950144.0;48.863749;2.298637;32.0;10.168661567581506;5.900481553175565
1736950145.0;48.86376;2.298674;32.0;10.719410598017983;5.59732267472747
1736950146.0;48.863769;2.298711;32.0;10.416077144211897;5.760326000786328
1736950147.0;48.863772;2.298748;32.2;9.846559190669828;6.093499144031288
1736950148.0;48.863781;2.298787;32.2;10.913264127053925;5.497896807176169
1736950149.0;48.863792;2.298824;32.2;10.719404924927979;5.597325637029532
1736950150.0;48.863794;2.298863;32.2;10.332374797036291;5.806990278479854
1736950151.0;48.863804;2.298902;32.2;11.051899999779371;5.428930772192816
1736950152.0;48.863808;2.29895;32.4;12.779257093102471;4.695108609434319
1736950153.0;48.863812;2.298991;32.4;10.947331199700482;5.480787865597927
1736950154.0;48.86381;2.29903;32.4;10.332371114632283;5.806992348061371
1736950155.0;48.863816;2.299069;32.4;10.577652594829209;5.672336036951191
1736950156.0;48.863825;2.299109;32.2;11.162920776586068;5.374937366378916
1736950157.0;48.863834;2.299146;32.4;10.416065285860462;5.760332558730065
1736950158.0;48.863838;2.299183;32.2;9.90335370238081;6.0585536781924425
1736950159.0;48.863843;2.299223;32.2;10.753381969109645;5.579639984179587
1736950160.0;48.863848;2.29926;32.2;9.975914370322018;6.014486268897597
1736950161.0;48.863847;2.299304;32.2;11.628864671641914;5.159575048311954
1736950162.0;48.863851;2.299343;32.2;10.425020429789981;5.755384404671976
1736950163.0;48.863854;2.299383;32.2;10.633472874087074;5.642559181790478
1736950164.0;48.863862;2.299422;32.2;10.787691509461864;5.56189430772785
1736950165.0;48.863867;2.299461;32.2;10.493973248901028;5.717567462475039
1736950166.0;48.86387;2.299497;32.2;9.584431074033029;6.260152484434595
1736950167.0;48.863877;2.299536;32.4;10.675676752219568;5.62025259780608
1736950168.0;48.863885;2.299574;32.4;10.535752806074699;5.694894432736238
1736950169.0;48.863895;2.299614;32.4;11.298484242156078;5.3104468452619855
1736950170.0;48.863899;2.299646;32.6;8.602696229959886;6.974557556855611
1736950171.0;48.863901;2.29969;32.6;11.64950817393838;5.150432027184513
1736950172.0;48.863906;2.299726;32.6;9.717284497589333;6.174564510783318
1736950173.0;48.863913;2.299767;32.6;11.186273831250514;5.36371636392282
1736950174.0;48.863915;2.299813;32.6;12.17658053049753;4.927491741193159
1736950175.0;48.863922;2.299848;32.8;9.660161012786563;6.211076598058943
1736950176.0;48.863927;2.299891;32.8;11.53286381358791;5.202523932460606
1736950177.0;48.863933;2.299931;32.8;10.835029676618595;5.537594431280308
1736950178.0;48.863936;2.299967;32.8;9.58441867153944;6.260160585239006
1736950179.0;48.863946;2.300002;32.8;10.074360497013226;5.955713021961877
1736950180.0;48.863949;2.30004;32.8;10.108739241137906;5.935458277114091
1736950181.0;48.86395;2.30007;33.0;7.9341620872009;7.562235222896416
1736950182.0;48.863955;2.300107;33.0;9.975893967752205;6.014498569647424
1736950183.0;48.863963;2.300146;33.0;10.787671728644327;5.561904506297035
1736950184.0;48.863965;2.300185;33.0;10.332339808948719;5.807009942514154
1736950185.0;48.86397;2.300221;33.0;9.71727263985054;6.174572045446165
1736950186.0;48.863977;2.300257;33.0;9.913223678265913;6.052521555782709
1736950187.0;48.863981;2.300297;33.2;10.686071247798195;5.614785697069226
1736950188.0;48.863983;2.300333;33.0;9.542511581958447;6.287652834861529
1736950189.0;48.863988;2.300367;33.2;9.200972885235538;6.5210495399111315
1736950190.0;48.863993;2.300408;33.2;11.012978986673438;5.448117178159031
1736950191.0;48.863994;2.300446;33.2;10.045108850485871;5.973056229957913
1736950192.0;48.864001;2.300489;33.2;11.698427690265177;5.128894376970751
1736950193.0;48.864005;2.300532;33.2;11.470137541336342;5.230974762401116
1736950194.0;48.86401;2.300566;33.2;9.200969045009023;6.521052261614381
1736950195.0;48.864013;2.300603;33.4;9.846512620753549;6.093527963752128
1736950196.0;48.864017;2.300642;33.4;10.424986773757203;5.755402985358012
1736950197.0;48.864023;2.300678;33.4;9.807560390052927;6.1177293448892245
1736950198.0;48.86403;2.300715;33.4;10.166848909962216;5.901533555909112
1736950199.0;48.864035;2.300756;33.6;11.012970078825385;5.448121584872175
1736950200.0;48.864038;2.30079;33.8;9.060536022484431;6.622124767354303
1736950201.0;48.86404;2.300831;33.8;10.859082444741308;5.525328710351214
1736950202.0;48.864046;2.300867;33.8;9.807556164258914;6.117731980842932
1736950203.0;48.86406;2.300905;34.0;11.495995193678606;5.219208862664859
1736950204.0;48.864071;2.300935;34.0;9.065529610754092;6.618477085864271
1736950205.0;48.864084;2.300964;34.0;9.260713679536343;6.478982298371202
1736950206.0;48.864101;2.300998;34.2;11.268122080899468;5.324755941516259
1736950207.0;48.864113;2.301035;34.2;10.889939656931716;5.509672403171538
1736950208.0;48.864121;2.301076;34.4;11.293179434032767;5.312941351058844
1736950209.0;48.864126;2.301113;34.4;9.9758613596704;6.014518229229118
1736950210.0;48.86413;2.301152;34.4;10.424963857563307;5.755415636906023
1736950211.0;48.864136;2.301199;34.4;12.644563877192622;4.745122139659067
1736950212.0;48.864143;2.301245;34.4;12.46917130792058;4.8118674864854265
1736950213.0;48.864138;2.301291;34.2;12.3139591229648;4.872519016902011
1736950214.0;48.864128;2.301336;34.2;12.542152560254143;4.7838678178847
1736950215.0;48.864126;2.301377;34.2;10.85906350761201;5.52533834597625
1736950216.0;48.864126;2.301416;34.2;10.301235587835535;5.824544006240616
1736950217.0;48.864115;2.301461;34.2;12.675625011906096;4.733494399182885
1736950218.0;48.864111;2.301514;34.4;14.090413351347168;4.25821432657002
1736950219.0;48.864117;2.301564;34.4;13.423385931590284;4.469811141971073
1736950220.0;48.864119;2.301616;34.8;13.758301624312471;4.361003388236033
1736950221.0;48.864127;2.301659;34.8;11.800708217166454;5.084440602701979
1736950222.0;48.864132;2.301705;35.0;12.313961748419343;4.872517978034305
1736950223.0;48.864132;2.301747;35.0;11.093636999193931;5.408505795201306
1736950224.0;48.864137;2.301791;35.0;11.793031284361858;5.087750431016237
1736950225.0;48.864146;2.301841;35.0;13.689395347258868;4.382954723563759
1736950226.0;48.864154;2.301887;34.8;12.565202748208694;4.775092069927296
1736950227.0;48.864164;2.30193;34.8;12.042694320093288;4.9822737674151325
1736950228.0;48.86417;2.301972;34.4;11.350707784256791;5.286013977315037
1736950229.0;48.864176;2.302014;34.4;11.35070648809626;5.286014580935852
1736950230.0;48.864176;2.302054;34.2;10.565359308643467;5.678936063339966
1736950231.0;48.864175;2.302094;34.2;10.57294169652568;5.674863412867991
1736950232.0;48.864174;2.302138;34.2;11.628789000093343;5.159608623006092
1736950233.0;48.864175;2.302178;34.2;10.572941907347436;5.674863299712666
1736950234.0;48.864178;2.302222;34.2;11.683789433202046;5.135320209511553
1736950235.0;48.864187;2.302269;34.2;12.92660581861355;4.641589667227536
1736950236.0;48.864204;2.302305;34.0;11.69348471584514;5.131062421341142
1736950237.0;48.864213;2.302345;34.0;11.162843551969006;5.374974550227091
1736950238.0;48.864219;2.302387;33.8;11.350697205632756;5.286018903774928
1736950239.0;48.864222;2.302428;33.8;10.895880242850192;5.506668452911056
1736950240.0;48.864227;2.302464;33.8;9.717225014091383;6.174602308065452
1736950241.0;48.864231;2.302509;33.8;11.993407259333484;5.0027484852819395
1736950242.0;48.864234;2.302554;33.8;11.946541838154658;5.022373906428138
1736950243.0;48.864227;2.302601;33.8;12.726664635768987;4.714510967104981
1736950244.0;48.864228;2.302639;33.6;10.045062094236387;5.973084032444811
1736950245.0;48.864232;2.302681;33.8;11.208600568243027;5.353032221524256
1736950246.0;48.864235;2.30272;33.6;10.37099268885767;5.785367109983836
1736950247.0;48.864232;2.302761;33.6;10.895877455159946;5.506669861782071
1736950248.0;48.864234;2.302799;33.4;10.068966191034606;5.9589037108321925
1736950249.0;48.864234;2.302841;33.2;11.093614454482664;5.408516786497429
1736950250.0;48.864234;2.302878;33.2;9.77294606709734;6.139397433288055
1736950251.0;48.86423;2.302923;33.0;11.993406558864006;5.002748777465198
1736950252.0;48.864227;2.302962;32.8;10.370993708819755;5.785366541007009
1736950253.0;48.864229;2.303007;32.8;11.912955312650436;5.036533624556256
1736950254.0;48.864228;2.303051;32.8;11.62877650410162;5.159614167392178
1736950255.0;48.864233;2.30309;32.8;10.493899533403562;5.7176076261271165
1736950256.0;48.864238;2.303133;32.8;11.532794523963009;5.2025551894929825
1736950257.0;48.864243;2.303168;33.0;9.458909925919162;6.343225643325867
1736950258.0;48.864248;2.303212;33.0;11.793005960732527;5.08776135616174
1736950259.0;48.864251;2.303252;33.0;10.633389848567916;5.642603238898523
1736950260.0;48.864248;2.303294;32.8;11.158436044045983;5.377097629377491
1736950261.0;48.86425;2.303327;32.8;8.75310732584147;6.854708592783303
1736950262.0;48.86425;2.303375;32.8;12.678412477759366;4.732453696805714
1736950263.0;48.864251;2.303414;32.8;10.308986603333722;5.82016470761512
1736950264.0;48.864255;2.303457;32.8;11.470081529280211;5.231000306914576
1736950265.0;48.864254;2.303492;32.8;9.25333946546651;6.484145558900133
1736950266.0;48.864257;2.303532;32.8;10.633388594158633;5.642603904550287
1736950267.0;48.864259;2.303569;32.8;9.805686606405361;6.118898391144405
1736950268.0;48.864259;2.303606;32.8;9.77294119912796;6.1394004913642375
1736950269.0;48.864258;2.303648;32.8;11.100830514075872;5.405000997350594
1736950270.0;48.864257;2.303687;33.0;10.308985167247545;5.820165518389211
1736950271.0;48.864258;2.303727;33.0;10.572924448281547;5.67487267061215
